gid,role,role_score,cluster_id,priority_score,evidence,role_label,rank,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pass_through,seed_payers,seeds_upstream,from_consolidators,betweenness,fast_out_share,max_payers_same_day,n_cycles,n_mutual,route_hits,forward_prob,flags,rule
100000008684951100,peripheral,0.9,1,0.0767,"Вход 17 200 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,17200.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000008706947100,peripheral,0.9,1,0.0767,"Вход 17 200 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,17200.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000008708595100,peripheral,0.9,1,0.0767,"Вход 17 200 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,17200.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000008749406100,peripheral,0.9,1,0.0767,"Вход 17 144 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,1,False,1,0,17144.0,0.0,1,0,0.0,1,1,0,0.0,,1,0,0,0,,,none
100000008749900100,peripheral,0.9,1,0.0767,"Вход 17 150 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,17150.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000008767925100,peripheral,0.9,1,0.0767,"Вход 17 144 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,1,False,1,0,17144.0,0.0,1,0,0.0,1,1,0,0.0,,1,0,0,0,,,none
100000008759795100,peripheral,0.4,18,0.0765,4-е колено: исходящие не собирались (обрыв выборки). Вход 17 000 ₸ от 1 плательщика. Конечным получателем не считаем. Похожие узлы 1-3 колена пересылают дальше в 27% случаев.,Периферия,,4,False,1,0,17000.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,0.2693,cutoff_depth4,cutoff
100000008654653100,peripheral,0.95,4,0.0762,"seed. Вход 0 ₸ от 0 плательщиков, выход 54 000 ₸ 1 получателю. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,0,True,0,1,0.0,54000.0,0,1,,0,0,0,0.0,,0,0,0,0,,seed,none
100000003336565100,peripheral,0.9,1,0.0759,"Вход 16 550 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,2,False,1,0,16550.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000004286573100,peripheral,0.9,12,0.0759,"Вход 16 590 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,1,False,1,0,16590.0,0.0,1,0,0.0,1,1,0,0.0,,1,0,0,0,,,none
100000008662805100,peripheral,0.9,1,0.0758,"Вход 16 500 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,16500.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000008771627100,peripheral,0.9,1,0.0758,"Вход 16 500 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,2,False,1,0,16500.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000005847078100,peripheral,0.9,1,0.0755,"Вход 16 300 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,16300.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000008664774100,peripheral,0.9,1,0.0755,"Вход 16 300 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,16300.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000001389255100,peripheral,0.9,1,0.0753,"Вход 16 136 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,1,False,1,0,16136.0,0.0,1,0,0.0,1,1,0,0.0,,1,0,0,0,,,none
100000006491963100,peripheral,0.4,18,0.0751,4-е колено: исходящие не собирались (обрыв выборки). Вход 16 000 ₸ от 1 плательщика. Конечным получателем не считаем. Похожие узлы 1-3 колена пересылают дальше в 27% случаев.,Периферия,,4,False,1,0,16000.0,0.0,3,0,0.0,0,1,0,0.0,,1,0,0,0,0.2693,cutoff_depth4,cutoff
100000008720668100,peripheral,0.9,1,0.0751,"Вход 16 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,16000.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000008736394100,peripheral,0.9,1,0.0751,"Вход 16 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,2,False,1,0,16000.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000008749989100,peripheral,0.9,1,0.0751,"Вход 16 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,2,False,1,0,16000.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000008755580100,peripheral,0.9,1,0.0751,"Вход 16 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,16000.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000005744674100,peripheral,0.95,19,0.0748,"seed. Вход 0 ₸ от 0 плательщиков, выход 50 066 ₸ 1 получателю. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,0,True,0,1,0.0,50066.0,0,2,,0,0,0,0.0,,0,0,0,0,,seed,none
100000008668099100,peripheral,0.9,1,0.0746,"Вход 15 700 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,15700.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000008686494100,peripheral,0.9,1,0.0746,"Вход 15 700 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,15700.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000008716773100,peripheral,0.9,1,0.0746,"Вход 15 677 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,1,False,1,0,15677.0,0.0,1,0,0.0,1,1,0,0.0,,1,0,0,0,,,none
100000008732098100,peripheral,0.9,1,0.0746,"Вход 15 677 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,1,False,1,0,15677.0,0.0,1,0,0.0,1,1,0,0.0,,1,0,0,0,,,none
100000000661131100,peripheral,0.9,1,0.0745,"Вход 15 600 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,15600.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000001953577100,peripheral,0.9,1,0.0745,"Вход 15 600 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,1,False,1,0,15600.0,0.0,1,0,0.0,1,1,0,0.0,,1,0,0,0,,,none
100000008663723100,peripheral,0.9,1,0.0745,"Вход 15 600 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,15600.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000004497606100,peripheral,0.9,1,0.0744,"Вход 15 534 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,1,False,1,0,15534.0,0.0,1,0,0.0,1,1,0,0.0,,1,0,0,0,,,none
100000008670667100,peripheral,0.9,1,0.0744,"Вход 15 534 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,1,False,1,0,15534.0,0.0,1,0,0.0,1,1,0,0.0,,1,0,0,0,,,none
100000008672162100,peripheral,0.9,1,0.0744,"Вход 15 550 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,1,False,1,0,15550.0,0.0,1,0,0.0,1,1,0,0.0,,1,0,0,0,,,none
100000008708743100,peripheral,0.9,1,0.0744,"Вход 15 550 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,15550.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000008718089100,peripheral,0.9,1,0.0744,"Вход 15 534 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,1,False,1,0,15534.0,0.0,1,0,0.0,1,1,0,0.0,,1,0,0,0,,,none
100000008720798100,peripheral,0.9,1,0.0744,"Вход 15 534 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,1,False,1,0,15534.0,0.0,1,0,0.0,1,1,0,0.0,,1,0,0,0,,,none
100000007631637100,peripheral,0.9,1,0.0741,"Вход 15 341 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,1,False,1,0,15341.0,0.0,1,0,0.0,1,1,0,0.0,,1,0,0,0,,,none
100000000968253100,peripheral,0.9,1,0.0736,"Вход 15 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,1,False,1,0,15000.0,0.0,1,0,0.0,1,1,0,0.0,,1,0,0,0,,,none
100000004573782100,peripheral,0.9,8,0.0736,"Вход 15 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,2,False,1,0,15000.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000006412162100,peripheral,0.4,18,0.0736,4-е колено: исходящие не собирались (обрыв выборки). Вход 15 000 ₸ от 1 плательщика. Конечным получателем не считаем. Похожие узлы 1-3 колена пересылают дальше в 27% случаев.,Периферия,,4,False,1,0,15000.0,0.0,2,0,0.0,0,1,0,0.0,,1,0,0,0,0.2693,cutoff_depth4,cutoff
100000008547295100,peripheral,0.9,8,0.0736,"Вход 15 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,15000.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000008687492100,peripheral,0.9,1,0.0736,"Вход 15 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,2,False,1,0,15000.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000008776576100,peripheral,0.9,1,0.0732,"Вход 14 765 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,1,False,1,0,14765.0,0.0,1,0,0.0,1,1,0,0.0,,1,0,0,0,,,none
100000002992171100,peripheral,0.9,1,0.073,"Вход 14 627 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,1,False,1,0,14627.0,0.0,1,0,0.0,1,1,0,0.0,,1,0,0,0,,,none
100000008687733100,peripheral,0.9,1,0.073,"Вход 14 650 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,14650.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000008717341100,peripheral,0.9,1,0.073,"Вход 14 627 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,1,False,1,0,14627.0,0.0,1,0,0.0,1,1,0,0.0,,1,0,0,0,,,none
100000008755361100,peripheral,0.9,1,0.073,"Вход 14 627 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,1,False,1,0,14627.0,0.0,1,0,0.0,1,1,0,0.0,,1,0,0,0,,,none
100000008706846100,peripheral,0.9,1,0.0723,"Вход 14 200 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,14200.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000002830055100,peripheral,0.9,1,0.072,"Вход 14 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,1,False,1,0,14000.0,0.0,1,0,0.0,1,1,0,0.0,,1,0,0,0,,,none
100000008548853100,peripheral,0.9,1,0.072,"Вход 14 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,14000.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000008554390100,peripheral,0.4,18,0.072,4-е колено: исходящие не собирались (обрыв выборки). Вход 14 000 ₸ от 1 плательщика. Конечным получателем не считаем. Похожие узлы 1-3 колена пересылают дальше в 27% случаев.,Периферия,,4,False,1,0,14000.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,0.2693,cutoff_depth4,cutoff
100000008663007100,peripheral,0.9,1,0.072,"Вход 14 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,1,False,1,0,14000.0,0.0,1,0,0.0,1,1,0,0.0,,1,0,0,0,,,none
100000008672493100,peripheral,0.9,1,0.072,"Вход 14 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,14000.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000001716579100,peripheral,0.9,1,0.0719,"Вход 13 916 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,1,False,1,0,13916.0,0.0,1,0,0.0,1,1,0,0.0,,1,0,0,0,,,none
100000008764436100,peripheral,0.9,1,0.0705,"Вход 13 100 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,2,False,1,0,13100.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000008190442100,peripheral,0.9,1,0.0703,"Вход 13 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,13000.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000008672480100,peripheral,0.9,1,0.0703,"Вход 13 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,2,False,1,0,13000.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000008672762100,peripheral,0.9,1,0.0703,"Вход 13 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,2,False,1,0,13000.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000008631800100,peripheral,0.4,18,0.07,4-е колено: исходящие не собирались (обрыв выборки). Вход 12 850 ₸ от 1 плательщика. Конечным получателем не считаем. Похожие узлы 1-3 колена пересылают дальше в 27% случаев.,Периферия,,4,False,1,0,12850.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,0.2693,cutoff_depth4,cutoff
100000008688109100,peripheral,0.9,1,0.0699,"Вход 12 800 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,12800.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000008744799100,peripheral,0.9,1,0.0696,"Вход 12 600 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,12600.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000002671806100,peripheral,0.9,12,0.0693,"Вход 12 440 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,1,False,1,0,12440.0,0.0,1,0,0.0,1,1,0,0.0,,1,0,0,0,,,none
100000002646745100,peripheral,0.9,1,0.069,"Вход 12 300 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,12300.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000005089460100,peripheral,0.9,1,0.069,"Вход 12 300 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,12300.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000005588444100,peripheral,0.9,8,0.069,"Вход 12 300 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,1,False,1,0,12300.0,0.0,1,0,0.0,1,1,0,0.0,,1,0,0,0,,,none
100000007289427100,peripheral,0.9,3,0.069,"Вход 12 300 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,2,False,1,0,12300.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000008716439100,peripheral,0.9,1,0.069,"Вход 12 267 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,1,False,1,0,12267.0,0.0,1,0,0.0,1,1,0,0.0,,1,0,0,0,,,none
100000008754608100,peripheral,0.9,1,0.069,"Вход 12 300 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,12300.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000003047800100,peripheral,0.4,13,0.0689,4-е колено: исходящие не собирались (обрыв выборки). Вход 12 212 ₸ от 1 плательщика. Конечным получателем не считаем. Похожие узлы 1-3 колена пересылают дальше в 27% случаев.,Периферия,,4,False,1,0,12212.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,0.2693,cutoff_depth4,cutoff
100000008716072100,peripheral,0.9,1,0.0687,"Вход 12 100 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,12100.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000004714705100,peripheral,0.95,19,0.0686,"seed. Вход 0 ₸ от 0 плательщиков, выход 36 550 ₸ 1 получателю. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,0,True,0,1,0.0,36550.0,0,1,,0,0,0,0.0,,0,0,0,0,,seed,none
100000001149815100,peripheral,0.9,1,0.0685,"Вход 12 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,12000.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000002645046100,peripheral,0.4,18,0.0685,4-е колено: исходящие не собирались (обрыв выборки). Вход 12 000 ₸ от 1 плательщика. Конечным получателем не считаем. Похожие узлы 1-3 колена пересылают дальше в 27% случаев.,Периферия,,4,False,1,0,12000.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,0.2693,cutoff_depth4,cutoff
100000002744581100,peripheral,0.9,8,0.0685,"Вход 12 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,2,False,1,0,12000.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000002876914100,peripheral,0.4,18,0.0685,4-е колено: исходящие не собирались (обрыв выборки). Вход 12 000 ₸ от 1 плательщика. Конечным получателем не считаем. Похожие узлы 1-3 колена пересылают дальше в 27% случаев.,Периферия,,4,False,1,0,12000.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,0.2693,cutoff_depth4,cutoff
100000004780327100,peripheral,0.4,18,0.0685,4-е колено: исходящие не собирались (обрыв выборки). Вход 12 000 ₸ от 1 плательщика. Конечным получателем не считаем. Похожие узлы 1-3 колена пересылают дальше в 27% случаев.,Периферия,,4,False,1,0,12000.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,0.2693,cutoff_depth4,cutoff
100000008586731100,peripheral,0.9,12,0.0685,"Вход 12 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,1,False,1,0,12000.0,0.0,1,0,0.0,1,1,0,0.0,,1,0,0,0,,,none
100000004388209100,peripheral,0.9,1,0.0681,"Вход 11 800 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,1,False,1,0,11800.0,0.0,1,0,0.0,1,1,0,0.0,,1,0,0,0,,,none
100000003084870100,peripheral,0.4,13,0.0677,4-е колено: исходящие не собирались (обрыв выборки). Вход 6 500 ₸ от 1 плательщика. Конечным получателем не считаем. Похожие узлы 1-3 колена пересылают дальше в 27% случаев.,Периферия,,4,False,1,0,6500.0,0.0,1,0,0.0,0,2,0,0.0,,1,0,0,0,0.2693,cutoff_depth4,cutoff
100000002750332100,peripheral,0.9,9,0.0672,"Вход 11 360 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,1,False,1,0,11360.0,0.0,1,0,0.0,1,1,0,0.0,,1,0,0,0,,,none
100000008489604100,peripheral,0.9,1,0.0665,"Вход 11 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,11000.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000002844897100,peripheral,0.9,9,0.066,"Вход 10 800 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,1,False,1,0,10800.0,0.0,1,0,0.0,1,1,0,0.0,,1,0,0,0,,,none
100000002916006100,peripheral,0.95,19,0.066,"seed. Вход 0 ₸ от 0 плательщиков, выход 32 000 ₸ 1 получателю. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,0,True,0,1,0.0,32000.0,0,1,,0,0,0,0.0,,0,0,0,0,,seed,none
100000004971871100,peripheral,0.9,59,0.0654,"seed. Вход 25 400 ₸ от 1 плательщика, выход 5 650 ₸ 1 получателю. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,0,True,1,1,25400.0,5650.0,3,1,0.2224,0,0,0,0.0,1.0,1,0,1,0,,seed;mutual_transfers,none
100000003200071100,peripheral,0.95,68,0.0648,"seed. Вход 0 ₸ от 0 плательщиков, выход 30 000 ₸ 1 получателю. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,0,True,0,1,0.0,30000.0,0,1,,0,0,0,0.0,,0,0,0,0,,seed,none
100000004007197100,peripheral,0.9,25,0.0644,"Вход 10 048 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,10048.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000000625169100,peripheral,0.9,1,0.0643,"Вход 10 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,2,False,1,0,10000.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000000704700100,peripheral,0.4,25,0.0643,4-е колено: исходящие не собирались (обрыв выборки). Вход 10 000 ₸ от 1 плательщика. Конечным получателем не считаем. Похожие узлы 1-3 колена пересылают дальше в 27% случаев.,Периферия,,4,False,1,0,10000.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,0.2693,cutoff_depth4,cutoff
100000000979567100,peripheral,0.9,1,0.0643,"Вход 10 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,2,False,1,0,10000.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000002130400100,peripheral,0.4,38,0.0643,4-е колено: исходящие не собирались (обрыв выборки). Вход 10 000 ₸ от 1 плательщика. Конечным получателем не считаем. Похожие узлы 1-3 колена пересылают дальше в 27% случаев.,Периферия,,4,False,1,0,10000.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,0.2693,cutoff_depth4,cutoff
100000004950490100,peripheral,0.9,8,0.0643,"Вход 10 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,2,False,1,0,10000.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000008129393100,peripheral,0.9,54,0.0643,"Вход 10 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,1,False,1,0,10000.0,0.0,1,0,0.0,1,1,0,0.0,,1,0,0,0,,,none
100000008463968100,peripheral,0.9,1,0.0643,"Вход 10 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,3,False,1,0,10000.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000008478414100,peripheral,0.9,1,0.0643,"Вход 10 000 ₸ от 1 плательщика, выход 0 ₸ 0 получателям. Пороги ролей не достигнуты, признаков роли нет.",Периферия,,2,False,1,0,10000.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,,,none
100000001325618100,peripheral,0.4,18,0.0626,4-е колено: исходящие не собирались (обрыв выборки). Вход 9 300 ₸ от 1 плательщика. Конечным получателем не считаем. Похожие узлы 1-3 колена пересылают дальше в 27% случаев.,Периферия,,4,False,1,0,9300.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,0.2693,cutoff_depth4,cutoff
100000004263867100,peripheral,0.4,18,0.0618,4-е колено: исходящие не собирались (обрыв выборки). Вход 9 000 ₸ от 1 плательщика. Конечным получателем не считаем. Похожие узлы 1-3 колена пересылают дальше в 27% случаев.,Периферия,,4,False,1,0,9000.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,0.2693,cutoff_depth4,cutoff
100000004449824100,peripheral,0.4,18,0.0618,4-е колено: исходящие не собирались (обрыв выборки). Вход 9 000 ₸ от 1 плательщика. Конечным получателем не считаем. Похожие узлы 1-3 колена пересылают дальше в 27% случаев.,Периферия,,4,False,1,0,9000.0,0.0,1,0,0.0,0,1,0,0.0,,1,0,0,0,0.2693,cutoff_depth4,cutoff
